,comment,id,rating,Вопрос решен,Лишнее,Нравится качество выполнения заявки,Нравится качество работы сотрудников,Нравится скорость отработки заявок,Понравилось выполнение заявки
1381,спасибо большой,4199477,5,0,0,0,0,0,1
1382,оперативно устранить протечка,4199353,5,0,0,0,0,1,0
1383,заработать,4199328,5,1,0,0,0,0,0
1384,сделать оперативность третий день заявка аварийный ситуация отреагировать доп звонок,4199209,5,1,0,0,0,0,0
1385,быстро дело,4199183,5,0,0,0,0,1,0
1386,очень довольный большойпалецвверхий быстро качественно благодарить звездывглаз,4199041,5,0,0,1,0,1,0
1387,быстро обработать заявкуи быстро прислать слесарь,4198998,5,0,0,0,0,1,0
1388,здравствуйте наш этаж запах краска дверь красить друг этаж заявка касаться зловоние гниль кошачий туалет воскресение январь запах исчезнуть снова появиться усиливаться вонь возле вентиляция квартира решить пожалуйста проблема,4198853,5,0,1,0,0,0,0
1389,вежливый отзывчивый сотрудник быстро решать возникнуть проблема,4198806,5,0,0,0,1,0,0
1390,быстро качественно,4198683,5,0,0,1,0,1,0
1391,быстро качественно спасибо работа,4198650,5,0,0,1,0,1,0
1392,отлично,4198486,5,0,0,0,0,0,1
1393,спасибочки большой вамобнимать,4198475,5,0,0,0,0,0,1
1394,понять делать далее,4198390,5,0,1,0,0,0,0
1395,очень понравиться ваш сотрудник проверить показать объяснить надеяться отопление проблема спасибо,4198291,5,0,0,0,1,0,0
1396,огромный спасибо чётко предварительно перезвонить мастер прийти назначить время,4198286,5,0,0,1,0,0,0
1397,добрый вечер это расчёт выставлять счёт приложение оплачивать,4198232,5,0,1,0,0,0,0
1398,перепутать счётчик электричество начислить другой квартира акт сделать просьба сделать перерасчёт сам начало период,4198125,5,0,1,0,0,0,0
1399,разъяснение получить спасибо,4197951,5,0,0,0,0,0,1
1400,корректировка настройка топление квартира стать тёплый,4197775,5,0,0,1,0,0,0
1401,благодарить оперативность неполадка устранить,4197699,5,0,0,0,0,1,1
1402,быстро сделать,4197665,5,0,0,0,0,1,0
1403,инженер сказать показание передаваться автоматически почему квитанция начисление электроэнергия норматив,4197612,5,0,1,0,0,0,0
1404,спасибо оперативный ответ работурозовоесердце,4197594,5,0,0,0,0,1,0
1405,целое быстро оперативно,4197464,5,0,0,0,0,1,0
1406,огромный спасибо оперативность,4197440,5,0,0,0,0,1,0
1407,около,4197429,5,0,0,0,0,0,1
1408,качественно быстро,4197418,5,0,0,1,0,1,0
1409,качественно рукопожатие особый благодарность сергей,4197411,5,0,0,1,1,0,0
1410,очень быстро спасибо,4197358,5,0,0,0,0,1,0
1411,спасибо быстрый качественный реагированиебольшойпалецвверхоченьсветлыйтонкожа,4197343,5,0,0,1,0,1,0
1412,благодарить оперативный ответ сторона сотрудник расчтный платжный отдел,4197272,5,0,0,0,1,1,0
1413,уборщица вс равно подметать вопрос почему задать вопрос знать какой разьяснение делать персонал курс,4197263,5,0,1,0,0,0,0
1414,спасибо оперативность,4197107,5,0,0,0,0,1,0
1415,вода горячий первый время ржавый хотеться устанавливать такой ситуация быстрый час,4197102,5,0,0,1,0,0,0
1416,спасибо,4197043,5,0,0,0,0,0,1
1417,спасибо обратный связь,4196966,5,0,0,0,0,0,1
1418,вопрос решить мина,4196834,5,0,0,0,0,1,0
1419,спасибо андрей устранить большойпалецвверхоченьсветлыйтонкожа,4196705,5,0,0,0,1,0,0
1420,батарея полностью горячий спасибо огромный работа,4196686,5,0,0,1,0,0,0
1421,спасибо большой выполнить быстро заменуалоесердце,4196461,5,0,0,0,0,0,1
1422,спасибо работа очень хороший человек,4196374,5,0,0,0,1,0,1
1423,спасибо мастер прийти сделать,4196292,5,0,0,0,0,0,1
1424,очень быстро отреагировать проблема решить,4196273,5,0,0,0,0,1,1
1425,спасибо очень быстро выполнить работа,4196155,5,0,0,0,0,1,0
1426,быстро понятно спасибо,4196050,5,0,0,0,0,1,1
1427,очень быстро отреагировать приехать удобный время,4196018,5,0,0,0,0,1,0
1428,спасибо ответ,4196007,5,0,0,0,0,0,1
1429,кто обратиться повод оплата квитанция другой плательщик,4195996,5,0,1,0,0,0,0
1430,приложение нужно дорабатывать сам писать зачисляться день сам просить оплатить январь сам никакой данные поступление выписка приложить изменение,4195981,5,0,1,0,0,0,0
1431,спасибо видеть счётчик завести программа отобразиться приложение,4195889,5,0,0,0,0,0,1
1432,большой спасибо выполнение работа,4195801,5,0,0,0,0,0,1
1433,спасибо получить ключ сам мочь просить выдать ключ трофимов степан викторович гр,4195710,5,0,0,0,0,0,1
1434,спасибо оперативный выполнение заявка,4195613,5,0,0,0,0,1,0
1435,ук отреагировать быстро сантехник прийти вовремя исправить,4195451,5,0,0,0,0,1,1
1436,чисто быстро аккуратно,4195438,5,0,0,1,0,1,0
1437,разъяснилибольшойпалецвверхий,4195410,5,0,0,0,0,0,1
1438,заявка выполнить быстро спасибо,4195403,5,0,0,0,0,1,0
1439,большой спасибо мастер который чинить батарея прислать очень быстро ожидать спокойно сделать спасибо,4195343,5,0,0,0,1,1,0
1440,повторный заявка,4195282,5,0,1,0,0,0,0
1441,отлично большой спасибо,4195248,5,0,0,0,0,0,1
1442,неисправность устранить время очень быстро,4195228,5,1,0,0,0,0,0
1443,кнопка светиться нажатие,4195166,5,0,1,0,0,0,0
1444,мастер пришлый день заявка это радовать розетка оказаться исправный итог ремонт прийтись делать быть наблюдать надеяться работать далёкий,4195150,5,1,0,0,0,1,0
1445,мастер прийти вовремя поменять опломбировать счтчик вс отлично,4194964,5,0,0,0,0,1,1
1446,просить прислать акт заключение потолок образоваться пятно протечка,4194961,5,0,1,0,0,0,0
1447,ужасный управлять компания,4194881,5,0,1,0,0,0,0
1448,благодарить чистота подъезд появиться неприятный запах,4194871,5,0,0,1,0,0,0
1449,быстро помочь ответ чётко выразить мысль просить услышать,4194793,5,0,0,0,0,1,1
1450,работа выполнить быстро,4194765,5,0,0,0,0,1,0
1451,оперативно качественно,4194755,5,0,0,1,0,1,0
1452,спасибо счётчик стать работать,4194745,5,0,0,0,0,0,1
1453,январь пока запаа,4194731,5,0,1,0,0,0,0
1454,спасибо очень помочь отличный сантехник,4194676,5,0,0,0,1,0,1
1455,спасибо большой сергей сантехник пришлый быстро вс отремонтировать дать дельный совет,4194664,5,0,0,0,1,1,1
1456,заявка выполнить спасибо забота,4194591,5,0,0,0,0,0,1
1457,отлично работать,4194537,5,0,0,0,0,0,1
1458,очень оперативно,4194467,5,0,0,0,0,1,0
1459,понятно спасибо,4194448,5,0,0,0,0,0,1
1460,вопрос решить спасибо,4194412,5,0,0,0,0,0,1
1461,заявка выполнить,4194408,5,1,0,0,0,0,0
1462,поплнять пожалуйста своевременно мало пакет,4194380,5,0,1,0,0,0,0
1463,быстро,4194371,5,0,0,0,0,1,0
1464,спасибо большой работа быстрый ответ заявка устранение,4194284,5,0,0,0,0,1,1
1465,лк задолженность оплачивать неделя назад,4194255,5,0,1,0,0,0,0
1466,спасибо оперативность,4194213,5,0,0,0,0,1,0
1467,большой спасибо инженер,4194143,5,0,0,0,1,0,0
1468,спасибо станислав большой,4194109,5,0,0,0,1,0,0
1469,идеально закрываться дверь огромный спасибо мастер,4194080,5,0,0,1,0,0,0
1470,быстро оперативно спасибо,4194058,5,0,0,0,0,1,0
1471,хотеться передать информация отдел заниматься возврат средство получаться взаимодействие смежный отдел ук,4193955,5,0,1,0,0,0,0
1472,цвет,4193850,5,0,0,0,0,0,1
1473,спасибо большой оперативно устранить,4193778,5,0,0,0,0,1,0
1474,это учтом остальной платёж электричество,4193739,5,0,1,0,0,0,0
1475,оплата коммунальный услуга оплатить перо заказать справка,4193423,5,0,1,0,0,0,0
1476,вс супер спасибо сантехник решение проблема,4193401,5,0,0,0,1,0,0
1477,спасибо быстрый исполнение заявка,4193160,5,0,0,0,0,1,0
1478,спасибо оперативный работувопрос решить,4193119,5,0,0,0,0,1,0
1479,оперативно качественно проффессиональный,4192998,5,0,0,1,1,1,0
1480,спасибо оперативно быстро сделать большойпалецвверхоченьсветлыйтонкожа,4192859,5,0,0,0,0,1,0
1481,спасибо порядок наш площадка,4192829,5,0,0,0,0,0,1
1482,отработать оперативно,4192809,5,0,0,0,0,1,0
1483,быстро класс,4192803,5,0,0,0,0,1,0
1484,неверный логин пароль,4192799,5,0,1,0,0,0,0
1485,оперативно спасибо,4192791,5,0,0,0,0,1,0
1486,неверный логин парольелесдерживаетслёз,4192779,5,0,1,0,0,0,0
1487,быстро чётко спасибо,4192700,5,0,0,0,0,1,0
1488,надеяться закрепить просто втолкнуть назад проверить вечером,4192664,5,0,1,0,0,0,0
1489,спасибо оперативно,4192576,5,0,0,0,0,1,0
1490,быстро качественно,4192554,5,0,0,1,0,1,0
1491,работать,4192425,5,1,0,0,0,0,0
1492,благодарить оперативный решение,4192420,5,0,0,0,0,1,0
1493,помыть пол дверь входной группа пыль,4192400,5,0,1,0,0,0,0
1494,оперативно быстро сделать требоваться,4192384,5,0,0,0,0,1,0
1495,первый год заявка выполнить полагаться оперативно спасибо,4192338,5,0,0,0,0,1,1
1496,быстро отреагировать техника позвонить чтоть гдеть сделать отопление снова греть спасибо,4192327,5,0,0,0,0,1,1
1497,спасибо огромный,4192316,5,0,0,0,0,0,1
1498,отреагировать моментально сантехник найти причина быстро устранить быстро спасибо большой,4192161,5,0,0,0,1,1,0
1499,хороший благодарить,4192111,5,0,0,0,0,0,1
1500,спасибо большой оперативность,4191968,5,0,0,0,0,1,0
1501,отличный работа быстро качественно,4191863,5,0,0,1,0,1,0
1502,отличный работа быстро качественно ура,4191852,5,0,0,1,0,1,0
1503,доделать работа конец уйти пока трудно оценитьустранить причина протечка,4191814,5,1,0,0,0,0,0
1504,очень благодарный,4191800,5,0,0,0,0,0,1
1505,спасибо ремонт приступить работа день,4191795,5,0,0,0,0,0,1
1506,посыпать песок везде упасть парковка разбить рука,4191725,5,0,1,0,0,0,0
1507,оперативно,4191676,5,0,0,0,0,1,0
1508,объяснилобнаружить утечка сверхузалитие приостановленоблагодарить,4191673,5,0,0,0,0,0,1
1509,заработать,4191635,5,1,0,0,0,0,0
1510,спасибо мастер пришлый очень быстро,4191625,5,0,0,0,0,1,0
1511,спасибо очень быстро отреагировать заменить лампа этаж первый благодарить,4191616,5,0,0,0,0,1,1
1512,сделать быстро,4191610,5,0,0,0,0,1,0
1513,быстро сделать спасибо,4191609,5,0,0,0,0,1,0
1514,спасибо убрать,4191309,5,0,0,1,0,0,0
1515,очень чисто спасибо уборка,4191296,5,0,0,1,0,0,0
1516,большой спасибо выполнить оперативно качественно,4191260,5,0,0,1,0,1,0
1517,спасибо большой,4191131,5,0,0,0,0,0,1
1518,спасибо заявка выполнить,4191047,5,0,0,0,0,0,1
1519,спасибо большой оперативный ответ,4191031,5,0,0,0,0,1,0
1520,заявка отреагировать ночью мгновенно течь устранить операивно качественно спасибо весь виктор персонально,4190995,5,0,0,1,1,1,0
1521,спасибооперативный отреагировать перекрыть вода,4190986,5,0,0,0,0,1,0
1522,выполнить спасибо,4190976,5,0,0,0,0,0,1
1523,очень быстро решить проблема,4190855,5,0,0,0,0,1,0
1524,спасибо большой очень аперативный,4190830,5,0,0,0,0,1,0
1525,оперативно устранить,4190827,5,0,0,0,0,1,0
1526,решить вопрос менее человек менее внимательный обратить внимание прийти повторный счт коммуналка оплатить дважды,4190748,5,1,0,0,0,0,0
1527,чётко оперативно,4190727,5,0,0,0,0,1,0
1528,спасибо работа,4190707,5,0,0,0,0,0,1
1529,причина выяснить дверь открыть остаться вопрос решить,4190696,5,0,1,0,0,0,0
1530,очень быстро отреагировать,4190639,5,0,0,0,0,1,0
1531,частично произвести уборка засохшоя дерьмо угол остаться убрать,4190613,5,0,1,0,0,0,0
1532,спасибо быстро исправилижествсехорошобольшойпалецвверхсверкающеесердце,4190484,5,0,0,0,0,1,0
1533,оперативно качественно,4190348,5,0,0,1,0,1,0
1534,быстро,4190280,5,0,0,0,0,1,1
1535,долго вс равно спасибо,4190237,5,0,0,0,0,0,1
1536,спасибо быстро отреагировать,4190112,5,0,0,0,0,1,0
1537,спасибо огромный,4190011,5,0,0,0,0,0,1
1538,оперативно доброжелательно качественно огромный спасибо помощь,4189998,5,0,0,1,1,1,0
1539,быстро вовремя,4189874,5,0,0,0,0,1,0
1540,огромный спасибо мгновенный помощь очень приятно быстро среагировать понятно объяснить какой кнопка нажимать знать делать подобный случай ещ спасибо,4189813,5,0,0,0,0,1,1
1541,быстро сработать,4189802,5,0,0,0,0,1,0
1542,благодарить,4189696,5,0,0,0,0,0,1
1543,спасибо оперативность,4189628,5,0,0,0,0,1,0
1544,огромный спасибо оперативный помощь,4189612,5,0,0,0,0,1,0
1545,работать спасибо,4189606,5,0,0,0,0,0,1
1546,вс решить быстро,4189591,5,0,0,0,0,1,0
1547,лифт засрали можито видео посмотреть это свинить саба убирать посмотретий пожалуйста видео,4189282,5,0,1,0,0,0,0
1548,спасибо огромный андрей мастер свой дело,4189200,5,0,0,0,1,0,0
1549,благодарить,4189189,5,0,0,0,0,0,1
1550,отличный мастер приходить отзывчивый устранить,4189147,5,0,0,0,1,0,0
1551,быстро качественно спасибо,4189064,5,0,0,1,0,1,0
1552,ура спасибо большой ещ отрегулировать медленно закрываться дверь,4188873,5,0,0,0,0,0,1
1553,это скорость выполнение заявка огонь это понимать пример весь остальной спасибо большой большойпалецвверхсреднийтонкожиаплодисментысреднийтонкожа,4188867,5,0,0,0,0,1,0
1554,вода дать понятно почему,4188741,5,1,0,0,0,0,0
1555,прислать быстро вс исправить щиток оказаться многий плохо прикрутить контакт спасибо,4188691,5,0,0,0,0,1,0
1556,оперативно качественно доброжелательно,4188688,5,0,0,1,1,1,0
1557,благодарить быстрый услуга,4188654,5,0,0,0,0,1,0
1558,благодарить выполнить работубыстро качественно,4188649,5,0,0,1,0,1,0
1559,спасибо огромный сложенныерукисветлыйтонкожа,4188519,5,0,0,0,0,0,1
1560,отличный работа спасибо,4188411,5,0,0,0,0,0,1
1561,оперативно помочь,4188357,5,0,0,0,0,1,0
1562,протечка устраненаспасибо,4188302,5,0,0,0,0,0,1
1563,спасибо большой квартира правда очень тепло стать сделать отопление значит опытный сантехник,4188256,5,0,0,0,1,0,1
1564,спасибобольшойпалецвверхий,4188213,5,0,0,0,0,0,1
1565,автомобиль место припарковать данный момент изз автомобиль участок еле проходимый,4188199,5,0,1,0,0,0,0
1566,добрый день спасибо понимание быстрый решение,4188140,5,0,0,0,0,1,0
1567,время устранить,4188133,5,0,0,0,0,1,0
1568,большой спасибо,4188057,5,0,0,0,0,0,1
1569,спасибо оперативно починить,4188030,5,0,0,0,0,1,0
1570,мастер оперативно найти причина протечка,4188008,5,0,0,0,1,1,0
1571,отлично устранить краткий срокблагодарить,4187925,5,0,0,0,0,1,0
1572,,4187921,5,0,1,0,0,0,0
1573,пока работать вс,4187767,5,0,0,0,0,0,1
1574,убрать,4187651,5,1,0,0,0,0,0
1575,мастер супер спасибо огромный,4187591,5,0,0,0,1,0,0
1576,спасибо огромный вс профессионально,4187529,5,0,0,0,1,0,0
1577,вс работать спасибо,4187508,5,0,0,0,0,0,1
1578,андрей товарищ исправить отличный работа,4187459,5,0,0,0,1,0,0
1579,супер мастер,4187443,5,0,0,0,1,0,0
1580,сделать ремонт коридор подвал сухо надеяться грибок квартира благодарить фото,4187426,5,0,1,0,0,0,0
1581,хороший мастер большойпалецвверхий,4187359,5,0,0,0,1,0,0
1582,спасибо огромноеу самолте первоклассный специалистыбольшойпалецвверхий,4187271,5,0,0,0,1,0,0
1583,целое мочь сказать заявка выполнилибольшойпалецвверхоченьсветлыйтонкожа спасибо,4187234,5,0,0,0,0,0,1
1584,спасибо большой компетентный разъяснение вопрос,4187231,5,0,0,0,1,0,0
1585,ломаться каждый женя новый,4187213,5,1,0,0,0,0,0
1586,очень понравиться насколько качественно выполнить работа устранениия теча стояк устранение последствие авария грачёв михаил голубевпросить прощение знать имя очень качественно высокий уровень выполнить работа профессинать высоко оценить,4187157,5,0,0,1,1,0,0
1587,супер мастер протечка устранить спасибо,4187124,5,0,0,0,1,0,0
1588,работать дверь входной дамовон,4187095,5,0,1,0,0,0,0
1589,хотеться работа выполняться постоянно заявка,4187034,5,1,0,0,0,0,0
1590,удивлённый быстро среагировать,4186976,5,0,0,0,0,1,0
1591,супер отличный спокойный мастер,4186936,5,0,0,0,1,0,0
1592,большой спасибо татьяна сложенныерук,4186872,5,0,0,0,1,0,0
1593,шум пройти надеяться повториться спасибо,4186811,5,0,0,0,0,0,1
1594,спасибо очень быстро вс сделать,4186802,5,0,0,0,0,1,0
1595,звезда заочно специалист дать оперативный грамотный консультация проблема пока решить,4186779,5,0,0,0,1,0,0
1596,оперативно прийти сотрудник найти источник протечка,4186370,5,0,0,0,1,1,0
1597,быстро принять мера,4186346,5,0,0,0,0,1,0
1598,сделать,4186341,5,1,0,0,0,0,0
1599,спасибо большой,4186256,5,0,0,0,0,0,1
1600,сделать грамотно оперативно,4186199,5,0,0,1,0,1,0
1601,спасибо быстрый качественный работа,4186128,5,0,0,1,0,1,0
1602,оперативно,4186093,5,0,0,0,0,1,0
1603,спасибо,4186085,5,0,0,0,0,0,1
1604,быстро качественнорезультативный большойпалецвверхбольшойпалецвверхбольшойпалецвверхспасибо,4186065,5,0,0,1,0,1,0
1605,спасибо большой быстро починить,4186063,5,0,0,0,0,0,1
1606,вс,4186029,5,0,0,0,0,0,1
1607,оперативно разрешить данный проблема надеяться данный место сварка протекать,4185970,5,0,0,0,0,1,0
1608,спасибо сантехник валерий устранить гул сосед,4185965,5,0,0,0,1,0,0
1609,батарея ванная горячий спасибо,4185904,5,0,0,0,0,0,1
1610,огромный спасибо слесарь прислать быстро устранить,4185836,5,0,0,0,1,1,0
1611,никто приходить греметь греметь повторный обращение переоткрытие заявка дефект устранить,4185789,5,0,1,0,0,0,0
1612,спасибо сделать мастер,4185701,5,0,0,0,1,0,0
1613,приятный менеджербольшойпалецвверхий,4185671,5,0,0,0,1,0,0
1614,спасибо большой быстро дело,4185653,5,0,0,0,0,0,1
1615,спасибо сделать начало заявка регулировка батарея минута очень толковый работник прийти,4185499,5,0,0,0,1,1,0
1616,спасибо очень оперативно,4185464,5,0,0,0,0,1,0
1617,спасибо оперативность,4185320,5,0,0,0,0,1,0
1618,тлично,4185305,5,0,0,0,0,0,1
1619,вопрос решить спасибо,4185299,5,0,0,0,0,0,1
1620,оплатить,4185279,5,0,1,0,0,0,0
1621,лифт работать кнопка активный,4185235,5,0,1,0,0,0,0
1622,спасибо заменить лампа,4185154,5,0,0,0,0,0,1
1623,просить просмотреть пройти платёж сегодня новый сумма квитанция деньга списать,4185044,5,0,1,0,0,0,0
1624,оперативно,4184989,5,0,0,0,0,1,0
1625,передать гарантийный отдел,4184979,5,0,1,0,0,0,0
1626,мастер быстро отреагировать сразу прийти проблема решить,4184905,5,0,0,0,1,1,0
1627,очень оперативно спасибо,4184830,5,0,0,0,0,1,0
1628,оперативно исправить,4184692,5,0,0,0,0,1,0
1629,спасибо вс быстро качественно,4184636,5,0,0,1,0,1,0
1630,отличноспасибомастер установить нужно,4184497,5,0,0,0,1,0,0
1631,спасибо ликвидация авария,4184450,5,0,0,0,0,0,1
1632,мастер подошлый течение минута спасибо огромный,4184444,5,0,0,0,0,1,1
1633,работать грузовой лифт,4184403,5,0,1,0,0,0,0
1634,спасибо юлия ерлан решение вопрос,4184401,5,0,0,0,1,0,0
1635,быстро прислать течь устранить,4184362,5,1,0,0,0,1,0
1636,спасибо оперативный работа,4184265,5,0,0,0,0,1,0
1637,спасибо новогодняяелка,4184249,5,0,0,0,0,0,1
1638,уборка выполнить,4184236,5,1,0,0,0,0,0
1639,спасибо большой,4184194,5,0,0,0,0,0,1
1640,мастер сделать замазать установить крепко подключить,4184131,5,0,0,1,1,0,0
1641,подача горячий вода система отопление выполнить течение мина момент подача заявка отсутствие отопление,4184057,5,0,1,0,0,0,0
1642,подача горячий вода система горячее водоснабжение выполнить течение мина момент подача заявка отсутствие горячий вода,4184051,5,0,1,0,0,0,0
1643,спасибо большой сделать,4183926,5,0,0,0,0,0,1
1644,отлично,4183906,5,0,0,0,0,0,1
1645,большой спасибо менеджер репин светлана оперативный решение проблема,4183879,5,0,0,0,1,1,0
1646,быстро устранить течь шахта,4183869,5,0,0,0,0,1,0
1647,мастер приехать вовремя устранить неполадка,4183815,5,0,0,0,0,1,0
1648,спасибо очень оперативно несмотря праздник,4183772,5,0,0,0,0,1,0
1649,очень приятно оперативно отреагировать решить вопрос спасибо большой,4183642,5,0,0,0,0,1,1
1650,супер спасибо,4183553,5,0,0,0,0,0,1
1651,быстро спасибо,4183495,5,0,0,0,0,1,1
1652,починить быстро спасибо,4183490,5,0,0,0,0,1,0
1653,великолепный человек включить вс проверить работать лампа тд объяснить сделать следующий ситуация спасибо,4183486,5,0,0,0,1,0,0
1654,засор устранить,4183452,5,1,0,0,0,0,0
1655,спасибо,4183229,5,0,0,0,0,0,1
1656,оперативно молодец,4183086,5,0,0,0,0,1,0
1657,спасибо,4183083,5,0,0,0,0,0,1
1658,оперативно спасибо заставить ждать окончание праздник новый год,4182972,5,0,0,0,0,1,1
1659,мастер поправить работать спасибо большой,4182649,5,0,0,0,1,0,1
1660,услуга оказать качественно своевременно спустя день запрос,4181848,5,0,0,1,0,0,0
1661,срок,4181692,5,1,0,0,0,0,0
1662,заявка выполнить,4181684,5,0,1,0,0,0,0
1663,долго мастер приходить оплата,4181430,5,1,0,0,0,0,0
1664,плитка восстановить пока никто сломать нога,4181376,5,0,1,0,0,0,0
1665,спасибо оперативность день большойпалецвверхий,4181240,5,0,0,0,0,1,0
1666,течь устранить оперативно работа выполнить качественно спасибо большой вячеслав помощь,4180938,5,0,0,0,1,1,0
1667,оперативно устранить проблема вежливый мастер чтко дело спасибо,4180924,5,0,0,0,1,1,1
1668,спасибо большойпалецвверхтеперить работать,4180841,5,0,0,0,0,0,1
1669,благодарить развернуть ответ,4180516,5,0,0,1,0,0,0
1670,спасибо мастер отлично выполнить работа,4180245,5,0,0,0,1,0,0
1671,доводчик заменить,4179933,5,1,0,0,0,0,0
1672,просить прощение донимать возможно адрес хотеть понять это отдельный платёж кап ремонт получаться это нужно обратиться,4179271,5,0,1,0,0,0,0
1673,спасибо большой очень быстро удобно,4178763,5,0,0,0,0,1,1
1674,спасибо отмена заявка мой просьба,4178642,5,0,1,0,0,0,0
1675,спасибо вс работать,4178205,5,0,0,0,0,0,1
1676,очень убрать спасибо,4178055,5,0,0,1,0,0,0
1677,дать расчёт предоставить,4177499,5,0,1,0,0,0,0
1678,показание счётчик снять ответ повод сумма последний квитанция верный почему идентичный предыдущий месяц,4177193,5,0,1,0,0,0,0
1679,быстро отреагировать заявка опломбировать быстро остаться довольный спасибо,4176769,5,0,0,1,0,1,0
1680,быстро оперативно спасибо,4176486,5,0,0,0,0,1,0
1681,здравствуйте просить заметить крайний квитанция ранний неверно проставить дата последний платёж это связать,4176418,5,0,1,0,0,0,0
1682,добрый день ноябрь счёт оплатить ноябрь скрин приложение банк просить проверить оплата написать поступить октябрь конец год ноябрь оплатить проверить пожалуйста возможность приложить скрин написать отправить квитанция оплата,4175916,5,0,1,0,0,0,0
1683,оперативно благодарить,4174851,5,0,0,0,0,1,0
1684,около спасибо,4174828,5,0,0,0,0,0,1
1685,норма,4174773,5,0,0,0,0,0,1
1686,мочь найти открыть новый,4174552,5,0,1,0,0,0,0
1687,ждм морозный погода замерить тепловизор температура стена,4174485,5,0,1,0,0,0,0
1688,декабрь оплачивать ноябрь идт авансовый который должный январь оплатить,4174324,5,0,1,0,0,0,0
1689,мастер просто супер сделать вс высокий уровень спасибо большой большойпалецвверхий,4174244,5,0,0,0,1,0,0
1690,убрать сей пора убрать,4173976,5,0,1,0,0,0,0
1691,назначить уборка часть забор надеяться куча графия блок занимать место ждм,4173856,5,1,0,0,0,0,0
1692,проконсультировать телефон обещать перерасчта следующий счёт ждать счёт,4173654,5,1,0,0,0,0,0
1693,добрый вечер личный кабинет написать оплата объяснить почему чековый история оплата,4173495,5,0,1,0,0,0,0
1694,проблема решить повторный заявка,4173423,5,1,0,0,0,0,0
1695,смотреть сообщение поверка счётчик предлагать акт начисляться отопление счётчик,4173232,5,0,1,0,0,0,0
1696,снова работать доводчик дверь,4172875,5,0,1,0,0,0,0
1697,спасибо огромный перепрограммирование,4172321,5,0,0,1,0,0,0
1698,просить разобраться счёт кладовый помещение квартира,4172165,5,0,1,0,0,0,0
1699,приложение обновиться номер новый счётчик горячее водоснабжение мочь перепроверить информация,4171777,5,0,1,0,0,0,0
1700,заявка закрытый фактический исполнение обоснованный контрольный показание счётчик снять акт составить перерасчёт сделать просить возобновить исполнение заявка,4171734,5,0,1,0,0,0,0
1701,вс быстро сделать,4169592,5,0,0,0,0,1,0
1702,понятно спасибо,4169073,5,0,0,0,0,0,1
1703,вопрос показание счтчик вода период октябрь год привести дать ноябрьдекабрь,4169034,5,0,1,0,0,0,0
1704,дрлго срок оплата пройти тот момент появиться информация банковский приложение,4168643,5,1,0,0,0,0,0
1705,жк спутник самый хороший инженер,4168303,5,0,0,0,1,0,0
1706,спасибо очень оперативно заявка выполнить,4167943,5,0,0,0,0,0,1
1707,поверка произвести,4167550,5,0,1,0,0,0,0
1708,спасибо решение проблема,4167083,5,0,0,0,0,0,1
1709,решить прийтись раз просить,4166802,5,1,0,0,0,0,0
1710,обновить дать личный кабинет светиться актуальный счетчикм,4166479,5,0,1,0,0,0,0
1711,уровень сервис дошлый отметка смочь решить проблема,4166478,5,0,0,0,1,0,0
1712,сосед хранить вещь лист просто положить результат просто выбросить нужно наклеить лист оповещение окно видно либо принять мера человек который продолжать пренебрегать правило пользование помещение,4165770,5,0,1,0,0,0,0
1713,большой спасибо марина контроль уборка надеяться,4164707,5,0,0,0,1,0,0
1714,добрый день просить составить заявка уборка лестничный марш повод уборка коридор пока претензия просить навести порядок лестничный марш,4164480,5,0,1,0,0,0,0
1715,магнитный замок закреплна диагностика установление причина видимо проводиться,4163362,5,0,1,0,0,0,0
1716,спасибо большой вс идеально,4163143,5,0,0,0,0,0,1
1717,дверь исправный,4162676,5,1,0,0,0,0,0
1718,плесень устранить просьба устранить,4161837,5,0,1,0,0,0,0
1719,около,4160291,5,1,0,0,0,0,0
1720,указанный ключ работать ростелеком раз перепрошивать открывать дверь приложение дверь открываться клбч ерт,4158543,5,0,1,0,0,0,0
1721,состояние оба лифт работать спасибо,4158342,5,0,0,1,0,0,0
1722,молодец,4155972,5,0,0,0,0,0,1
1723,чудесный мастер благодарить,4155819,5,0,0,0,1,0,0
1724,добрый день услуга оказать отвратительный трещина задеть шпатлвка высыхание шов зашлифовать сразу нанести краска также испортить вид посещение моп окраска тон ранее окрашеный стена,4155636,5,0,1,0,0,0,0
1725,напольный покрытие видимо отдельный задача,4154287,5,0,1,0,0,0,0
1726,нормально,4153150,5,0,0,0,0,0,1
1727,долг водоотвод снятой подтверждать документ выслать,4151170,5,0,1,0,0,0,0
1728,большой спасибо решение проблема,4150415,5,0,0,0,0,0,1
1729,никто позвонить,4149510,5,0,1,0,0,0,0
1730,приложение возможно поменять лс новый квартира добавить так одобрение,4149144,5,0,1,0,0,0,0
1731,ответить внести изменение волновать начисление январь год предоставить адресный справка который год который говориться прописать человек это волновать вопрос внести дать снятие регистрация мой сын ава,4149091,5,0,1,0,0,0,0
1732,спасибо спускать воздух регулярно,4149082,5,0,1,0,0,0,0
1733,пришлый пьяный сантехникнуть хрен сделално заявка выполненасмеетсядослезсмеетсядослезсмеетсядослезть,4148781,5,0,1,0,0,0,0
1734,никто подходить отвалиться плитка какой образ стоить статус выполнить свершиться чудо целый месяц приклеивать спасибо,4147013,5,0,1,0,0,0,0
